test_date,total_positive,new_positive,confirmed_case_7d_avg,issue_date
2020-01-29,1,1,NA,2022-05-06
2020-01-30,1,0,NA,2022-05-06
2020-01-31,1,0,NA,2022-05-06
2020-02-01,1,0,NA,2022-05-06
2020-02-02,1,0,NA,2022-05-06
2020-02-03,1,0,NA,2022-05-06
2020-02-04,1,0,0.142857143,2022-05-06
2020-02-05,1,0,0,2022-05-06
2020-02-06,2,1,0.142857143,2022-05-06
2020-02-07,2,0,0.142857143,2022-05-06
2020-02-08,2,0,0.142857143,2022-05-06
2020-02-09,2,0,0.142857143,2022-05-06
2020-02-10,2,0,0.142857143,2022-05-06
2020-02-11,2,0,0.142857143,2022-05-06
2020-02-12,2,0,0.142857143,2022-05-06
2020-02-13,2,0,0,2022-05-06
2020-02-14,2,0,0,2022-05-06
2020-02-15,2,0,0,2022-05-06
2020-02-16,2,0,0,2022-05-06
2020-02-17,2,0,0,2022-05-06
2020-02-18,2,0,0,2022-05-06
2020-02-19,2,0,0,2022-05-06
2020-02-20,2,0,0,2022-05-06
2020-02-21,2,0,0,2022-05-06
2020-02-22,2,0,0,2022-05-06
2020-02-23,2,0,0,2022-05-06
2020-02-24,2,0,0,2022-05-06
2020-02-25,2,0,0,2022-05-06
2020-02-26,2,0,0,2022-05-06
2020-02-27,2,0,0,2022-05-06
2020-02-28,2,0,0,2022-05-06
2020-02-29,2,0,0,2022-05-06
2020-03-01,3,1,0.142857143,2022-05-06
2020-03-02,3,0,0.142857143,2022-05-06
2020-03-03,4,1,0.285714286,2022-05-06
2020-03-04,6,2,0.571428571,2022-05-06
2020-03-05,14,8,1.714285714,2022-05-06
2020-03-06,28,14,3.714285714,2022-05-06
2020-03-07,72,44,10,2022-05-06
2020-03-08,91,19,12.57142857,2022-05-06
2020-03-09,96,5,13.28571429,2022-05-06
2020-03-10,110,14,15.14285714,2022-05-06
2020-03-11,132,22,18,2022-05-06
2020-03-12,161,29,21,2022-05-06
2020-03-13,222,61,27.71428571,2022-05-06
2020-03-14,295,73,31.85714286,2022-05-06
2020-03-15,364,69,38.85714286,2022-05-06
2020-03-16,515,151,59.57142857,2022-05-06
2020-03-17,764,249,93.14285714,2022-05-06
2020-03-18,1023,259,127,2022-05-06
2020-03-19,1302,279,162.5714286,2022-05-06
2020-03-20,1690,388,209.2857143,2022-05-06
2020-03-21,2012,322,244.8571429,2022-05-06
2020-03-22,2298,286,276,2022-05-06
2020-03-23,2907,609,341.5714286,2022-05-06
2020-03-24,3625,718,408.5714286,2022-05-06
2020-03-25,4372,747,478.1428571,2022-05-06
2020-03-26,5307,935,572,2022-05-06
2020-03-27,6250,943,651.2857143,2022-05-06
2020-03-28,6904,654,698.7142857,2022-05-06
2020-03-29,7427,523,732.5714286,2022-05-06
2020-03-30,8665,1238,822.4285714,2022-05-06
2020-03-31,9931,1266,900.7142857,2022-05-06
2020-04-01,11269,1338,985.2857143,2022-05-06
2020-04-02,12545,1276,1033.857143,2022-05-06
2020-04-03,14024,1479,1110.571429,2022-05-06
2020-04-04,15186,1162,1183.142857,2022-05-06
2020-04-05,16163,977,1248,2022-05-06
2020-04-06,18093,1930,1347.142857,2022-05-06
2020-04-07,20110,2017,1455,2022-05-06
2020-04-08,21974,1864,1530.142857,2022-05-06
2020-04-09,23950,1976,1630.571429,2022-05-06
2020-04-10,26004,2054,1712.714286,2022-05-06
2020-04-11,27332,1328,1736.571429,2022-05-06
2020-04-12,28263,931,1729.857143,2022-05-06
2020-04-13,30248,1985,1737.571429,2022-05-06
2020-04-14,33173,2925,1867,2022-05-06
2020-04-15,35709,2536,1963.571429,2022-05-06
2020-04-16,38095,2386,2021.857143,2022-05-06
2020-04-17,41083,2988,2155.285714,2022-05-06
2020-04-18,42563,1480,2176.857143,2022-05-06
2020-04-19,43652,1089,2199.571429,2022-05-06
2020-04-20,46336,2684,2299.428571,2022-05-06
2020-04-21,48525,2189,2193.571429,2022-05-06
2020-04-22,51223,2698,2216.857143,2022-05-06
2020-04-23,53626,2403,2219.571429,2022-05-06
2020-04-24,55898,2272,2117.428571,2022-05-06
2020-04-25,57388,1490,2119.142857,2022-05-06
2020-04-26,58232,844,2084.142857,2022-05-06
2020-04-27,60357,2125,2004.571429,2022-05-06
2020-04-28,62456,2099,1992.714286,2022-05-06
2020-04-29,64639,2183,1918.714286,2022-05-06
2020-04-30,66684,2045,1867.571429,2022-05-06
2020-05-01,68761,2077,1840,2022-05-06
2020-05-02,69787,1026,1773.857143,2022-05-06
2020-05-03,70517,730,1758,2022-05-06
2020-05-04,72390,1873,1722.285714,2022-05-06
2020-05-05,74120,1730,1669.428571,2022-05-06
2020-05-06,75811,1691,1599.857143,2022-05-06
2020-05-07,77480,1669,1547,2022-05-06
2020-05-08,78926,1446,1457.285714,2022-05-06
2020-05-09,79608,682,1407.714286,2022-05-06
2020-05-10,79992,384,1358,2022-05-06
2020-05-11,81292,1300,1276.142857,2022-05-06
2020-05-12,82737,1445,1235.714286,2022-05-06
2020-05-13,84045,1308,1180.428571,2022-05-06
2020-05-14,85358,1313,1128.714286,2022-05-06
2020-05-15,86457,1099,1079,2022-05-06
2020-05-16,87100,643,1073.714286,2022-05-06
2020-05-17,87462,362,1070.571429,2022-05-06
2020-05-18,88768,1306,1071.428571,2022-05-06
2020-05-19,89834,1066,1017.571429,2022-05-06
2020-05-20,90843,1009,974.7142857,2022-05-06
2020-05-21,91802,959,924.4285714,2022-05-06
2020-05-22,92664,862,889.7142857,2022-05-06
2020-05-23,93050,386,852.8571429,2022-05-06
2020-05-24,93350,300,844,2022-05-06
2020-05-25,93548,198,685,2022-05-06
2020-05-26,94409,861,655.1428571,2022-05-06
2020-05-27,95093,684,608.8571429,2022-05-06
2020-05-28,95729,636,562.5714286,2022-05-06
2020-05-29,96259,530,515.1428571,2022-05-06
2020-05-30,96528,269,498.5714286,2022-05-06
2020-05-31,96688,160,478.5714286,2022-05-06
2020-06-01,97197,509,522.8571429,2022-05-06
2020-06-02,97641,444,463.2857143,2022-05-06
2020-06-03,98098,457,430.7142857,2022-05-06
2020-06-04,98475,377,393.4285714,2022-05-06
2020-06-05,98811,336,365.8571429,2022-05-06
2020-06-06,98959,148,348.2857143,2022-05-06
2020-06-07,99109,150,346.8571429,2022-05-06
2020-06-08,99458,349,324.5714286,2022-05-06
2020-06-09,99796,338,309.7142857,2022-05-06
2020-06-10,100054,258,281.1428571,2022-05-06
2020-06-11,100275,221,259.4285714,2022-05-06
2020-06-12,100528,253,247.5714286,2022-05-06
2020-06-13,100624,96,240.2857143,2022-05-06
2020-06-14,100700,76,229.5714286,2022-05-06
2020-06-15,100936,236,212.8571429,2022-05-06
2020-06-16,101133,197,192.1428571,2022-05-06
2020-06-17,101381,248,190.5714286,2022-05-06
2020-06-18,101621,240,192.5714286,2022-05-06
2020-06-19,101796,175,181.2857143,2022-05-06
2020-06-20,101889,93,180.7142857,2022-05-06
2020-06-21,101968,79,181.1428571,2022-05-06
2020-06-22,102190,222,179.5714286,2022-05-06
2020-06-23,102378,188,178.2857143,2022-05-06
2020-06-24,102586,208,172.8571429,2022-05-06
2020-06-25,102790,204,168,2022-05-06
2020-06-26,102987,197,171.2857143,2022-05-06
2020-06-27,103121,134,177.1428571,2022-05-06
2020-06-28,103193,72,176,2022-05-06
2020-06-29,103396,203,173.2857143,2022-05-06
2020-06-30,103616,220,177.7142857,2022-05-06
2020-07-01,103832,216,178.5714286,2022-05-06
2020-07-02,104056,224,181.4285714,2022-05-06
2020-07-03,104154,98,167.2857143,2022-05-06
2020-07-04,104214,60,156.7142857,2022-05-06
2020-07-05,104315,101,161,2022-05-06
2020-07-06,104550,235,165.5714286,2022-05-06
2020-07-07,104788,238,168.5714286,2022-05-06
2020-07-08,105004,216,168.5714286,2022-05-06
2020-07-09,105257,253,172.5714286,2022-05-06
2020-07-10,105483,226,191,2022-05-06
2020-07-11,105599,116,199.1428571,2022-05-06
2020-07-12,105685,86,197.1428571,2022-05-06
2020-07-13,105949,264,201.2857143,2022-05-06
2020-07-14,106181,232,200,2022-05-06
2020-07-15,106475,294,211.7142857,2022-05-06
2020-07-16,106720,245,210.2857143,2022-05-06
2020-07-17,106946,226,210.1428571,2022-05-06
2020-07-18,107074,128,211.7142857,2022-05-06
2020-07-19,107149,75,209.8571429,2022-05-06
2020-07-20,107425,276,211.7142857,2022-05-06
2020-07-21,107679,254,215,2022-05-06
2020-07-22,107936,257,209.2857143,2022-05-06
2020-07-23,108191,255,211.2857143,2022-05-06
2020-07-24,108446,255,215.5714286,2022-05-06
2020-07-25,108604,158,220,2022-05-06
2020-07-26,108703,99,223.8571429,2022-05-06
2020-07-27,109064,361,235.5714286,2022-05-06
2020-07-28,109384,320,244.8571429,2022-05-06
2020-07-29,109702,318,253.5714286,2022-05-06
2020-07-30,110034,332,264.7142857,2022-05-06
2020-07-31,110352,318,273.5714286,2022-05-06
2020-08-01,110500,148,271.8571429,2022-05-06
2020-08-02,110607,107,273,2022-05-06
2020-08-03,110963,356,272.5714286,2022-05-06
2020-08-04,111268,305,270.8571429,2022-05-06
2020-08-05,111601,333,272.8571429,2022-05-06
2020-08-06,111955,354,275.4285714,2022-05-06
2020-08-07,112253,298,272.5714286,2022-05-06
2020-08-08,112421,168,275.7142857,2022-05-06
2020-08-09,112506,85,272.2857143,2022-05-06
2020-08-10,112876,370,274.5714286,2022-05-06
2020-08-11,113159,283,271.1428571,2022-05-06
2020-08-12,113463,304,267,2022-05-06
2020-08-13,113812,349,266.2857143,2022-05-06
2020-08-14,114151,339,272.4285714,2022-05-06
2020-08-15,114302,151,269.8571429,2022-05-06
2020-08-16,114423,121,274.8571429,2022-05-06
2020-08-17,114791,368,274.1428571,2022-05-06
2020-08-18,115168,377,288,2022-05-06
2020-08-19,115502,334,292.7142857,2022-05-06
2020-08-20,115857,355,293.7142857,2022-05-06
2020-08-21,116138,281,285.2857143,2022-05-06
2020-08-22,116284,146,284.8571429,2022-05-06
2020-08-23,116376,92,280.8571429,2022-05-06
2020-08-24,116771,395,284.7142857,2022-05-06
2020-08-25,117149,378,284.4285714,2022-05-06
2020-08-26,117527,378,290.4285714,2022-05-06
2020-08-27,117868,341,288.7142857,2022-05-06
2020-08-28,118229,361,300.1428571,2022-05-06
2020-08-29,118400,171,303.5714286,2022-05-06
2020-08-30,118539,139,310.2857143,2022-05-06
2020-08-31,118976,437,316.2857143,2022-05-06
2020-09-01,119372,396,318.5714286,2022-05-06
2020-09-02,119756,384,319.2857143,2022-05-06
2020-09-03,120217,461,336.4285714,2022-05-06
2020-09-04,120560,343,334.2857143,2022-05-06
2020-09-05,120758,198,338,2022-05-06
2020-09-06,120869,111,334.1428571,2022-05-06
2020-09-07,121027,158,294.5714286,2022-05-06
2020-09-08,121570,543,316.2857143,2022-05-06
2020-09-09,122042,472,329.1428571,2022-05-06
2020-09-10,122451,409,321.2857143,2022-05-06
2020-09-11,122859,408,330,2022-05-06
2020-09-12,123046,187,328.7142857,2022-05-06
2020-09-13,123206,160,335.7142857,2022-05-06
2020-09-14,123708,502,384.5714286,2022-05-06
2020-09-15,124131,423,367,2022-05-06
2020-09-16,124542,411,358.2857143,2022-05-06
2020-09-17,124895,353,350.5714286,2022-05-06
2020-09-18,125331,436,354.4285714,2022-05-06
2020-09-19,125533,202,356.2857143,2022-05-06
2020-09-20,125674,141,353.4285714,2022-05-06
2020-09-21,126099,425,342.5714286,2022-05-06
2020-09-22,126606,507,354.5714286,2022-05-06
2020-09-23,127166,560,375.5714286,2022-05-06
2020-09-24,127762,596,410.1428571,2022-05-06
2020-09-25,128313,551,426.8571429,2022-05-06
2020-09-26,128677,364,450,2022-05-06
2020-09-27,128902,225,461.8571429,2022-05-06
2020-09-28,129767,865,524.7142857,2022-05-06
2020-09-29,130485,718,555,2022-05-06
2020-09-30,131098,613,562.5714286,2022-05-06
2020-10-01,131782,684,574.8571429,2022-05-06
2020-10-02,132346,564,576.5714286,2022-05-06
2020-10-03,132754,408,582.8571429,2022-05-06
2020-10-04,133044,290,592.5714286,2022-05-06
2020-10-05,133793,749,575.8571429,2022-05-06
2020-10-06,134527,734,577.8571429,2022-05-06
2020-10-07,135247,720,593.2857143,2022-05-06
2020-10-08,136079,832,614.8571429,2022-05-06
2020-10-09,136767,688,632.5714286,2022-05-06
2020-10-10,137177,410,633.2857143,2022-05-06
2020-10-11,137440,263,629.2857143,2022-05-06
2020-10-12,138032,592,606.8571429,2022-05-06
2020-10-13,138817,785,614.2857143,2022-05-06
2020-10-14,139712,895,639.7142857,2022-05-06
2020-10-15,140660,948,656.2857143,2022-05-06
2020-10-16,141523,863,681.5714286,2022-05-06
2020-10-17,142065,542,700.2857143,2022-05-06
2020-10-18,142396,331,709.8571429,2022-05-06
2020-10-19,143469,1073,779.2857143,2022-05-06
2020-10-20,144586,1117,826.8571429,2022-05-06
2020-10-21,145783,1197,869.8571429,2022-05-06
2020-10-22,147151,1368,930.7142857,2022-05-06
2020-10-23,148372,1221,981.8571429,2022-05-06
2020-10-24,149159,787,1016.857143,2022-05-06
2020-10-25,149642,483,1038.714286,2022-05-06
2020-10-26,151161,1519,1102.428571,2022-05-06
2020-10-27,152500,1339,1134.714286,2022-05-06
2020-10-28,153935,1435,1169,2022-05-06
2020-10-29,155314,1379,1170.285714,2022-05-06
2020-10-30,156435,1121,1156.142857,2022-05-06
2020-10-31,157305,870,1167.857143,2022-05-06
2020-11-01,157823,518,1173.285714,2022-05-06
2020-11-02,159656,1833,1218,2022-05-06
2020-11-03,161557,1901,1298,2022-05-06
2020-11-04,163721,2164,1402.857143,2022-05-06
2020-11-05,166134,2413,1550.142857,2022-05-06
2020-11-06,168369,2235,1709,2022-05-06
2020-11-07,169696,1327,1774,2022-05-06
2020-11-08,170639,943,1834.142857,2022-05-06
2020-11-09,173808,3169,2025.428571,2022-05-06
2020-11-10,176623,2815,2156.285714,2022-05-06
2020-11-11,179278,2655,2225.714286,2022-05-06
2020-11-12,182257,2979,2307,2022-05-06
2020-11-13,184855,2598,2359.714286,2022-05-06
2020-11-14,186562,1707,2414.571429,2022-05-06
2020-11-15,187752,1190,2450.142857,2022-05-06
2020-11-16,191264,3512,2499.857143,2022-05-06
2020-11-17,194388,3124,2544.714286,2022-05-06
2020-11-18,197304,2916,2582.428571,2022-05-06
2020-11-19,200288,2984,2584.571429,2022-05-06
2020-11-20,203131,2843,2619.142857,2022-05-06
2020-11-21,204892,1761,2627.428571,2022-05-06
2020-11-22,206083,1191,2627.285714,2022-05-06
2020-11-23,209663,3580,2636.714286,2022-05-06
2020-11-24,213453,3790,2729.714286,2022-05-06
2020-11-25,216390,2937,2732,2022-05-06
2020-11-26,216834,444,2367,2022-05-06
2020-11-27,220208,3374,2443.285714,2022-05-06
2020-11-28,223112,2904,2605.714286,2022-05-06
2020-11-29,224871,1759,2686.714286,2022-05-06
2020-11-30,230368,5497,2959.571429,2022-05-06
2020-12-01,236225,5857,3255.285714,2022-05-06
2020-12-02,242302,6077,3703,2022-05-06
2020-12-03,248118,5816,4462.142857,2022-05-06
2020-12-04,253414,5296,4732.857143,2022-05-06
2020-12-05,255597,2183,4629.142857,2022-05-06
2020-12-06,257692,2095,4678.142857,2022-05-06
2020-12-07,263896,6204,4778.428571,2022-05-06
2020-12-08,269289,5393,4712.142857,2022-05-06
2020-12-09,274699,5410,4615.428571,2022-05-06
2020-12-10,280157,5458,4571.857143,2022-05-06
2020-12-11,285086,4929,4523,2022-05-06
2020-12-12,287949,2863,4621.571429,2022-05-06
2020-12-13,290148,2199,4635.142857,2022-05-06
2020-12-14,296418,6270,4642.142857,2022-05-06
2020-12-15,302400,5982,4727.714286,2022-05-06
2020-12-16,308046,5646,4760.428571,2022-05-06
2020-12-17,309613,1567,4204.142857,2022-05-06
2020-12-18,315293,5680,4304.428571,2022-05-06
2020-12-19,318937,3644,4410.857143,2022-05-06
2020-12-20,321267,2330,4423.142857,2022-05-06
2020-12-21,327734,6467,4441.142857,2022-05-06
2020-12-22,333664,5930,4404.285714,2022-05-06
2020-12-23,338121,4457,4166.714286,2022-05-06
2020-12-24,340764,2643,4235.428571,2022-05-06
2020-12-25,341236,472,3485.142857,2022-05-06
2020-12-26,345409,4173,3335.857143,2022-05-06
2020-12-27,348067,2658,3034.857143,2022-05-06
2020-12-28,356429,8362,2635,2022-05-06
2020-12-29,363607,7178,4277.571428571428,2022-05-06
2020-12-30,369305,5698,4454.857142857143,2022-05-06
2020-12-31,373463,4158,4671.285714285715,2022-05-06
2021-01-01,374810,1347,4796.285714285715,2022-05-06
2021-01-02,379472,4662,4866.142857142857,2022-05-06
